utc_datetime,stockindexbuzz,bondbuzz,ratesbuzz,stkidxsentiment,stkidxoptimism,sidxtrust,sidxfear,sidxstress,sidxsurprise,sidxuncertainty,sidxmarketrisk,sidxprcdirection,sidxpricefrcst,sidxvolatility,bsentiment,boptimism,btrust,bfear,bstress,bsurprise,buncertainty,bdefault,bprcdirection,bpricefrcst,bvolatility,centralbank,debtdefault,interestrates,intratesfrcst,mplcyloosevstight
2019-02-14 00:00:00+00:00,658.2,676.0,162.5,0.4338,0.0,0.0008,0.0167,0.0471,0.0,0.0235,0.0251,0.1945,0.0061,0.0216,-0.0651,-0.0281,0.0,0.0059,0.0917,0.0,0.0355,0.0192,0.0281,0.0089,0.003,0.8,0.1046,0.0062,0.0,0.0523
2019-02-15 00:00:00+00:00,662.8,208.0,365.0,0.0822,0.0038,0.0021,0.0015,0.04,0.0,0.0143,0.0155,0.0151,0.0015,0.0371,-0.0625,-0.1538,0.0,0.0048,0.0529,0.0,0.0192,0.0,0.0385,0.0,0.0433,0.6918,0.1452,0.0082,0.0027,0.0973
2019-02-16 00:00:00+00:00,913.4,252.5,94.0,-0.3673,-0.0219,0.0126,0.0033,0.0476,0.0,0.0016,0.006,-0.156,-0.0033,0.0201,-0.2396,-0.1347,-0.0079,0.0119,0.0079,0.0,0.004,0.0,0.0673,0.0,0.004,0.7234,0.0638,-0.0106,0.0,0.0745
2019-02-17 00:00:00+00:00,30.0,59.0,22.5,-0.1667,-0.0333,0.0,0.0,0.0,0.0,0.0333,-0.0167,-0.8,0.0,0.0,-0.0339,-0.0678,0.0,0.1186,0.0339,0.0678,0.0169,0.0,-0.0169,0.0,0.0,0.7111,0.1556,-0.0889,-0.0889,0.0
2019-02-18 00:00:00+00:00,110.0,130.0,99.0,-0.3727,-0.0727,0.0,0.0,0.2455,0.0,0.0,-0.0091,-0.0545,0.0,0.1273,-0.1692,0.0231,0.0,0.0,0.0462,0.0,0.0,0.0,0.0385,-0.0538,0.0692,0.6212,0.0,-0.096,0.0051,0.2121
2019-02-19 00:00:00+00:00,1017.4,531.5,306.5,-0.0157,-0.0147,0.0054,0.0059,0.1189,0.0,0.0069,-0.0024,0.0776,0.0029,0.1309,-0.2258,-0.1185,0.0,0.1317,0.0207,0.0753,0.0226,0.0,-0.0367,-0.0066,0.0,0.8271,0.0131,-0.0326,-0.0131,0.1207
2019-02-20 00:00:00+00:00,574.9,1215.5,1152.5,0.2366,0.0157,0.0009,0.0035,0.0244,0.0035,0.0174,0.047,0.1557,-0.0,0.0494,-0.0152,-0.0782,0.001,0.132,0.0152,0.079,0.0535,0.0,-0.0049,0.0,0.0132,0.8703,0.0139,-0.036,-0.0035,0.0564
2019-02-21 00:00:00+00:00,901.0,938.5,532.0,0.1665,-0.0605,0.0068,0.0178,0.0372,0.0,0.02,-0.0025,0.1093,0.0078,0.0033,-0.1513,-0.097,0.0,0.1449,0.0011,0.0852,0.0266,0.0,-0.0256,-0.0085,0.0069,0.7763,0.062,-0.1353,-0.0338,0.0075
2019-02-22 00:00:00+00:00,633.0,1151.3,299.0,0.1185,0.0103,0.0,0.0047,0.0411,0.0,0.0229,0.0379,0.0877,0.0063,0.0158,0.0304,-0.0929,0.0007,0.1416,0.0104,0.0799,0.04,0.0,-0.0204,0.0,0.0172,0.9431,0.0067,-0.0033,0.0,0.0401
2019-02-23 00:00:00+00:00,592.5,1000.2,500.0,-0.3485,0.0068,0.0002,0.0101,0.0143,0.0017,0.0042,0.0017,-0.1561,-0.0068,0.0101,-0.086,-0.08,-0.001,0.121,0.031,0.068,0.051,0.004,0.001,0.008,0.0052,0.98,0.004,0.0,0.0,0.014
