utc_datetime,PRICE_TREND_MVAV_1440_mean,PRICE_TREND_MVAV_4320_mean,PRICE_TREND_MVAV_7200_mean,PRICE_OSCILLATOR_RSI_1440_mean,PRICE_OSCILLATOR_RSI_4320_mean,PRICE_OSCILLATOR_RSI_7200_mean,PRICE_HIBRID_BBAND_U_1440_mean,PRICE_HIBRID_BBAND_M_1440_mean,PRICE_HIBRID_BBAND_L_1440_mean,PRICE_HIBRID_BBAND_U_4320_mean,PRICE_HIBRID_BBAND_M_4320_mean,PRICE_HIBRID_BBAND_L_4320_mean,PRICE_HIBRID_BBAND_U_7200_mean,PRICE_HIBRID_BBAND_M_7200_mean,PRICE_HIBRID_BBAND_L_7200_mean,PRICE_TECH_ENVELOPE_1440_mean,PRICE_TECH_ENVELOPE_4320_mean,PRICE_TECH_ENVELOPE_7200_mean,PRICE_TECH_STOCH_K_1440_mean,PRICE_TECH_STOCH_D_1440_mean,PRICE_TECH_STOCH_K_4320_mean,PRICE_TECH_STOCH_D_4320_mean,PRICE_TECH_STOCH_K_7200_mean,PRICE_TECH_STOCH_D_7200_mean,PRICE_TECH_MACD_1440_mean,PRICE_TECH_MACD_SIGNAL_1440_mean,PRICE_TECH_MACD_HIST_1440_mean,PRICE_TECH_MACD_4320_mean,PRICE_TECH_MACD_SIGNAL_4320_mean,PRICE_TECH_MACD_HIST_4320_mean,PRICE_TECH_MACD_7200_mean,PRICE_TECH_MACD_SIGNAL_7200_mean,PRICE_TECH_MACD_HIST_7200_mean,PRICE_TECH_ICHIMOKU_ISA_1440_mean,PRICE_TECH_ICHIMOKU_ISB_4160_mean,PRICE_TECH_ICHIMOKU_ITS_1440_mean,PRICE_TECH_ICHIMOKU_IKS_4160_mean,PRICE_TECH_SAR_price_mean,PRICE_TECH_PSL_1440_mean,PRICE_TECH_PSL_4320_mean,PRICE_TECH_PSL_7200_mean,PRICE_VOL_ATR_1440_mean,PRICE_VOL_ATR_4320_mean,PRICE_VOL_ATR_7200_mean,PRICE_TECH_ADX_1440_mean,PRICE_TECH_ADX_4320_mean,PRICE_TECH_ADX_7200_mean,PRICE_TECH_MOM_1440_mean,PRICE_TECH_MOM_4320_mean,PRICE_TECH_MOM_7200_mean,trmi_SENTIMENT_CUR_USD_NEWS_mean,trmi_SENTIMENT_CUR_JPY_NEWS_mean,PRICE_TREND_MVAV_1440_std,PRICE_TREND_MVAV_4320_std,PRICE_TREND_MVAV_7200_std,PRICE_OSCILLATOR_RSI_1440_std,PRICE_OSCILLATOR_RSI_4320_std,PRICE_OSCILLATOR_RSI_7200_std,PRICE_HIBRID_BBAND_U_1440_std,PRICE_HIBRID_BBAND_M_1440_std,PRICE_HIBRID_BBAND_L_1440_std,PRICE_HIBRID_BBAND_U_4320_std,PRICE_HIBRID_BBAND_M_4320_std,PRICE_HIBRID_BBAND_L_4320_std,PRICE_HIBRID_BBAND_U_7200_std,PRICE_HIBRID_BBAND_M_7200_std,PRICE_HIBRID_BBAND_L_7200_std,PRICE_TECH_ENVELOPE_1440_std,PRICE_TECH_ENVELOPE_4320_std,PRICE_TECH_ENVELOPE_7200_std,PRICE_TECH_STOCH_K_1440_std,PRICE_TECH_STOCH_D_1440_std,PRICE_TECH_STOCH_K_4320_std,PRICE_TECH_STOCH_D_4320_std,PRICE_TECH_STOCH_K_7200_std,PRICE_TECH_STOCH_D_7200_std,PRICE_TECH_MACD_1440_std,PRICE_TECH_MACD_SIGNAL_1440_std,PRICE_TECH_MACD_HIST_1440_std,PRICE_TECH_MACD_4320_std,PRICE_TECH_MACD_SIGNAL_4320_std,PRICE_TECH_MACD_HIST_4320_std,PRICE_TECH_MACD_7200_std,PRICE_TECH_MACD_SIGNAL_7200_std,PRICE_TECH_MACD_HIST_7200_std,PRICE_TECH_ICHIMOKU_ISA_1440_std,PRICE_TECH_ICHIMOKU_ISB_4160_std,PRICE_TECH_ICHIMOKU_ITS_1440_std,PRICE_TECH_ICHIMOKU_IKS_4160_std,PRICE_TECH_SAR_price_std,PRICE_TECH_PSL_1440_std,PRICE_TECH_PSL_4320_std,PRICE_TECH_PSL_7200_std,PRICE_VOL_ATR_1440_std,PRICE_VOL_ATR_4320_std,PRICE_VOL_ATR_7200_std,PRICE_TECH_ADX_1440_std,PRICE_TECH_ADX_4320_std,PRICE_TECH_ADX_7200_std,PRICE_TECH_MOM_1440_std,PRICE_TECH_MOM_4320_std,PRICE_TECH_MOM_7200_std,trmi_SENTIMENT_CUR_USD_NEWS_std,trmi_SENTIMENT_CUR_JPY_NEWS_std,trmi_SITUATION_COUMKT_USD_NEWS_mean,trmi_SITUATION_COUMKT_JPY_NEWS_mean,trmi_CUR_USD_NEWS_mean,trmi_CUR_JPY_NEWS_mean,trmi_SITUATION_COUMKT_USD_NEWS_std,trmi_SITUATION_COUMKT_JPY_NEWS_std,trmi_CUR_USD_NEWS_std,trmi_CUR_JPY_NEWS_std,trmi_TONE_CUR_USD_NEWS_mean,trmi_TONE_CUR_JPY_NEWS_mean,trmi_TONE_CUR_USD_NEWS_std,trmi_TONE_CUR_JPY_NEWS_std,trmi_TRADE_ADVICE_CUR_USD_NEWS_mean,trmi_TRADE_ADVICE_CUR_JPY_NEWS_mean,trmi_TRADE_ADVICE_CUR_USD_NEWS_std,trmi_TRADE_ADVICE_CUR_JPY_NEWS_std
2022-05-19 00:00:00+00:00,1.52217,0.86337,-0.15109,-1.57088,-1.08318,-1.24048,1.58208,1.52217,1.25691,-0.51256,0.86337,1.6799,-0.93398,-0.15109,1.25723,-1.42673,-1.41869,-1.41477,-1.42994,-0.63012,1.16346,1.54327,1.61829,-1.0273,0.29402,0.90259,-1.43972,1.28133,-0.40397,0.90553,-1.17677,-1.2483,1.28328,-1.08706,-0.09322,1.43733,1.19172,0.89596,-0.60574,-0.7295,-0.9761,-1.30376,-1.51269,-1.56578,0.42582,1.66763,1.45838,-1.33202,0.56488,-0.2327,-0.44525,1.06524,1.38309,1.35159,1.27884,1.54458,1.48269,1.51708,1.49518,1.38309,0.61444,1.38531,1.35159,1.22576,1.01821,1.27884,1.35553,1.55891,1.55842,1.55824,0.71199,0.97898,0.42308,0.2723,-0.46116,-0.79651,0.97008,0.48263,0.76933,1.22513,-0.50137,0.57281,0.86006,-0.47607,-0.22385,0.85597,1.34708,0.61724,1.17619,-0.41547,-0.11986,1.3454,-0.29858,-0.12069,-0.27133,-0.13612,1.56907,1.77131,1.60316,0.32702,0.94909,1.1042,1.37865,1.10637,-0.49354,1.02185,0,0,0.29872,-0.28968,0,0,-0.11344,0.79747,1.41014,1.097,-0.7627,-0.97499,-0.08613,-0.02282
2022-05-20 00:00:00+00:00,0.94937,1.52525,1.52392,-1.26361,-1.55394,-1.58891,1.42548,0.94937,0.05564,1.38764,1.52525,1.06386,0.56613,1.52392,1.5282,-1.62589,-1.62737,-1.62825,-1.14744,-1.52017,-0.60888,0.96585,0.64511,-0.45922,-1.67401,-0.89767,-1.08764,-1.23874,-1.07765,-0.71427,-1.65192,-1.21968,0.27641,0.75466,1.63804,0.88735,1.3593,-0.49201,-0.83343,-1.69488,-0.709,0.24915,-0.41753,-0.48855,1.70843,1.71836,1.56805,-1.12736,-0.87996,0.73688,-1.48609,-1.72771,1.05284,0.97646,1.18123,0.81399,0.95224,1.00966,0.37724,1.05284,1.45824,1.11843,0.97646,0.92971,1.40005,1.18123,0.8873,1.12799,1.12795,1.12952,-0.46757,-0.35802,1.35726,0.46928,0.49573,-0.41799,0.72794,1.07463,0.37397,1.53621,1.48845,0.85297,1.5256,0.41246,0.84968,0.35269,1.02501,1.35544,0.91027,1.59399,0.25351,0.54345,0.58073,1.55245,1.56797,1.58868,0.05032,1.1183,1.22293,0.6103,0.31133,0.92021,0.03656,1.71573,-0.93205,0.82376,0,0,0.42276,-0.06946,0,0,-1.21521,-1.67915,0.3594,1.65544,-0.729,-0.33074,0.91213,0.37101
2022-05-20 19:59:00+00:00,-0.76973,0.53079,0.84091,0.02636,-0.56363,-0.7942,-0.41137,-0.76973,-1.05556,0.97651,0.53079,-0.25973,1.01211,0.84091,0.49148,-1.0829,-1.08356,-1.08559,0.16086,-0.54917,-1.31305,-0.45486,-0.7236,0.17734,-0.9029,-1.30027,0.63052,-1.48346,-1.7211,-1.0086,-1.49478,-1.29066,-0.56867,0.69589,0.88326,-0.77271,0.6306,-0.40141,-0.31993,-0.86826,-1.33871,0.8064,0.44098,0.41421,1.18387,1.48242,1.44544,0.30142,-0.97271,0.57752,0.16823,-0.65637,-0.39763,-0.61471,-0.8011,-0.66487,-0.65481,-0.68168,0.09504,-0.39763,0.36307,-0.76501,-0.61471,-0.77274,-0.97333,-0.8011,-0.58395,-0.70229,-0.70365,-0.70389,0.55908,0.48263,-1.28786,1.12009,-0.06749,-0.91903,0.05667,-0.72002,-0.18714,-1.07509,0.87044,-1.06509,-0.24178,0.01278,-1.31949,-1.04255,-0.91805,0.56999,-1.17457,0.36928,0.62387,-0.69685,1.35782,-0.88018,-0.76004,-0.70959,-0.61645,0.0998,0.38962,1.09124,-1.36703,0.23865,0.44445,0.33943,-1.68931,-0.69912,0,0,1.29412,-1.25217,0,0,0.08987,-0.70977,-0.00147,-0.00489,-0.10946,0.5205,-1.37206,-0.67177
2022-05-23 00:00:00+00:00,-0.62151,-0.13478,0.31507,0.5038,-0.01681,-0.32726,-0.80754,-0.62151,0.12704,0.27304,-0.13478,-0.66915,0.76627,0.31507,-0.15108,-0.67991,-0.67822,-0.68055,1.05062,0.94569,-0.81772,-1.25531,-1.22726,0.73248,-0.15583,-0.56205,0.91715,-0.9631,-1.29014,-0.3862,-1.1268,-1.21609,-0.51727,0.91042,0.43832,-0.5667,0.18898,-1.73953,1.01892,-0.60686,-1.60097,0.59903,0.75367,0.89259,0.60802,1.12587,1.31743,0.85137,-0.79811,-1.1392,1.51149,-0.79355,-1.1567,-1.09783,-1.10542,-1.05402,-1.06045,-1.03613,-1.08911,-1.1567,-1.12407,-1.11152,-1.09783,-1.21429,-1.1183,-1.10542,-1.05976,-0.99134,-0.99072,-0.99119,-1.34726,-1.06382,-1.17662,-1.61219,-1.17165,-0.97333,-1.29736,-1.37345,-1.17167,-0.98876,-0.96584,-1.55568,-0.89625,-1.66357,-1.24586,-1.37623,-1.38462,-1.24894,-1.36151,1.11561,-1.50113,-0.92787,-1.53149,-0.79221,-0.94268,-0.99758,-0.79761,-1.07293,-1.27992,-1.40494,-1.2762,-1.49477,-1.44504,-1.04452,-1.43651,-0.39388,0,0,-1.40918,-1.06358,0,0,0.94719,-0.07597,-1.37473,-0.96298,1.69283,-0.79874,-1.58975,-1.76176
2022-05-24 00:00:00+00:00,-0.29057,-0.70773,0.33804,0.54346,0.07827,-0.43027,-0.39749,-0.29057,0.08102,-0.57901,-0.70773,-0.266,0.87049,0.33804,-0.60231,-0.91209,-0.90698,-0.90913,0.0605,0.41019,-0.50274,-1.06953,-1.24929,-0.87446,0.2344,-0.06861,0.47856,-0.72985,-1.07434,0.16104,-0.96337,-1.13788,-0.10315,0.87369,0.76433,-0.44774,-0.10632,0.24503,1.47753,0.47817,-0.89949,0.08656,0.41115,0.55685,-0.04585,0.92282,1.08303,0.20765,-0.25538,-1.1343,-0.63472,0.96062,0.24373,0.12148,0.03311,-0.03368,-0.09365,-0.16358,-0.15799,0.24373,0.2055,0.43218,0.12148,-0.42535,-0.04861,0.03311,0.07742,-0.36996,-0.36965,-0.37034,0.1844,0.26119,-0.46432,-0.74814,0.78893,1.5979,-0.49337,-0.67848,-0.28312,-0.44537,0.11246,-0.28626,-0.31001,0.67449,0.02794,0.28899,-0.42552,0.38578,0.30185,-0.98516,-0.47853,-0.26576,0.02053,0.47328,0.3546,0.3153,-0.08927,-0.66792,-0.11138,-0.47977,0.61953,-0.09865,0.51928,-0.62843,0.87814,-0.32314,0,0,1.55822,0.55378,0,0,-0.72047,0.99154,0.12791,-0.04668,-1.10683,0.10956,1.2796,0.17973
2022-05-25 00:00:00+00:00,1.05291,-0.06971,1.05089,-0.76242,-0.84876,-1.38232,0.68152,1.05291,1.29058,-1.08911,-0.06971,1.01562,1.31717,1.05089,0.02495,-1.66565,-1.66643,-1.66502,0.15117,0.75446,0.15355,-0.63099,-1.18633,-1.69165,0.81078,1.35848,-0.50432,-0.48121,-0.99384,1.42789,-1.06382,-1.26935,1.54525,0.23888,1.31464,0.90171,-0.2804,1.06216,0.14338,1.42988,0.15932,-1.57621,-1.42391,-1.2453,-1.35727,1.0028,1.13518,-0.48641,1.60833,-1.5426,-0.35784,0.6762,1.05174,0.81987,0.6841,0.93896,0.86791,0.86251,1.46203,1.05174,0.49518,0.45639,0.81987,1.12497,0.49515,0.6841,0.82803,0.97911,0.97749,0.97611,1.39526,0.62473,-0.36062,-0.65442,-0.30069,1.08696,1.0451,0.10237,1.45551,0.3732,-0.8159,0.35015,0.31492,0.02063,-0.07779,-0.10024,-0.02877,0.58201,0.14984,-0.01547,-0.01596,0.35917,-1.02017,0.24052,-0.04347,-0.09741,0.91446,0.3013,0.43243,0.93072,-0.13442,1.12585,0.90062,-0.53712,-0.23336,-0.80484,0,0,-0.46387,0.19656,0,0,-0.87662,0.58069,0.87024,-0.67241,-0.88259,0.65062,0.40753,0.85102
2022-05-26 00:00:00+00:00,-0.80033,-0.83985,-1.37201,0.63487,0.34113,-0.26059,-0.42146,-0.80033,-1.09534,-0.72292,-0.83985,0.07103,-1.56378,-1.37201,-0.29955,-1.119,-1.12239,-1.12038,-0.23058,-1.05966,0.85915,-0.20416,-1.1678,-1.44878,-0.00905,-0.02918,0.04486,-1.73435,-1.31148,0.7154,-1.44119,-1.34575,1.01502,-1.33939,-0.69002,-0.85147,-1.65004,0.31109,0.53338,1.397,1.0953,-1.10429,-1.30545,-1.36542,-1.26213,1.21624,1.22427,0.33289,1.15155,-0.51871,0.44342,1.41893,-0.09802,0.06483,0.3979,0.18207,0.22573,0.15391,0.2611,-0.09802,-0.77125,-0.09343,0.06483,0.15958,1.06804,0.3979,-0.4124,-0.22318,-0.22117,-0.21984,0.85185,0.83554,-0.2532,-0.6697,-0.78804,0.41918,0.6597,0.51344,0.65987,0.47419,-0.12616,0.8166,-0.69627,0.20546,1.2959,-0.14411,0.11568,0.10468,0.4043,-0.60686,-0.48954,-0.21497,-0.70911,-0.2839,-0.13451,-0.02149,1.44328,0.23843,-0.89457,0.78537,-0.25417,0.96573,-0.6438,-0.25725,1.17645,-1.30801,0,0,0.6002,-0.78861,0,0,-1.13371,0.92105,0.33906,-0.49885,1.4849,1.36711,0.54022,0.72077
2022-05-27 00:00:00+00:00,-0.09902,-1.41926,-1.45161,0.70248,1.06328,0.71858,-0.17418,-0.09902,0.04538,-1.36854,-1.41926,-0.31359,-1.54079,-1.45161,0.15845,-0.73845,-0.73545,-0.73324,1.1043,1.30244,1.72316,1.1877,-0.53443,-1.18736,1.75399,1.44421,0.28483,1.06409,-0.88797,1.59032,-0.9149,-1.22403,1.57935,-1.41328,-0.62846,-0.42983,-1.26394,0.01354,-1.17832,0.09405,1.14134,-1.27879,-1.38335,-1.41688,-1.65006,-0.65848,0.88943,0.53812,1.164,1.4283,-0.654,-0.02376,0.16695,-0.04751,-0.06798,0.46377,0.17427,0.12179,-0.19054,0.16695,0.43179,-0.25549,-0.04751,0.18372,-0.28572,-0.06798,0.23208,0.09311,0.09129,0.09125,0.01569,-0.08901,1.48128,1.17504,0.21601,-0.85443,-0.67257,0.06628,-0.07984,0.13244,0.09709,-0.69387,-0.62468,-0.54584,0.45153,0.10069,0.78929,0.1107,0.44775,-0.67052,0.19173,0.53168,1.73644,-0.04234,0.06912,0.20349,-0.56038,0.69948,-0.66715,-0.32619,0.07323,0.68857,-0.36889,0.08304,0.27609,-0.59666,0,0,0.61521,0.47403,0,0,0.53667,0.14599,0.66281,0.42858,-0.30025,-0.19512,0.53501,0.12617
2022-05-27 19:59:00+00:00,-0.17564,-1.03028,-0.93896,0.41603,0.86185,0.78686,-0.53966,-0.17564,0.34415,-1.50704,-1.03028,0.15212,-1.03195,-0.93896,0.62048,-0.92706,-0.92397,-0.92404,-0.24103,-0.06063,1.43363,1.61751,0.77787,-0.86534,0.94797,1.10799,-0.5705,1.37935,0.31694,1.14246,-0.51612,-1.03362,1.34895,-1.18889,-0.63501,-0.00283,-0.97379,-0.22048,-1.25884,-1.04568,0.66075,-1.30755,-1.35525,-1.37935,-1.20283,-1.47819,0.40771,0.06893,1.23301,0.96776,0.7765,-0.68926,-1.14491,-1.25953,-1.29324,-1.10058,-1.13321,-1.04919,-0.9134,-1.14491,-1.01969,-1.04532,-1.25953,-1.04453,-1.04731,-1.29324,-1.01948,-0.84275,-0.84367,-0.84358,-1.28996,-1.58246,-1.10993,1.07874,0.2743,-1.2067,-1.02686,-1.46094,-1.15148,-0.77482,-0.27349,-1.27577,-0.76155,-1.37458,-1.17971,0.48509,0.9539,-1.48704,-1.64209,-1.03396,-0.6713,-1.2122,-0.62941,-1.15021,-0.73665,-0.29537,-1.226,-0.4758,-0.72825,-0.57471,0.89894,-1.32051,-0.52167,-1.47974,-0.60845,0.7946,0,0,-1.06708,0.55086,0,0,0.55939,-0.78946,1.76034,-0.35471,-1.03195,0.84467,-1.51029,1.4043
2022-05-30 00:00:00+00:00,-1.05504,-1.26429,-1.19379,1.31112,1.34989,1.401,-1.27173,-1.05504,-0.40501,-1.41645,-1.26429,-0.43668,-1.08706,-1.19379,-1.52903,0.88254,0.89154,0.90156,0.67276,-0.39964,0.97617,1.33752,1.48836,-0.54863,0.95407,0.79246,0.58558,1.20135,1.18701,0.96479,0.14175,-0.86026,1.13893,-1.43659,-1.45095,-1.15742,-1.24073,-1.0283,0.24669,-0.62985,0.98483,-1.44351,-1.35351,-1.34039,-0.86686,-1.21348,-0.32966,1.07427,1.61226,1.01958,0.48817,-0.4854,-1.28773,-1.27074,-1.37123,-1.42302,-1.37028,-1.3063,-1.2514,-1.28773,-1.05965,-1.32591,-1.27074,-1.17486,-1.33502,-1.37123,-1.14938,-1.01488,-1.01492,-1.01563,-1.2112,-1.25205,-0.97022,-1.02171,-1.31013,-0.91403,-0.94254,-1.17271,-1.16823,-1.29181,-1.59714,-0.99285,-0.68421,-1.22285,-1.4563,-1.64102,-1.69054,-1.50499,-1.51616,-1.62834,-1.04897,-1.03472,-0.97286,-1.17212,-1.59885,-1.71107,-0.88507,-1.64583,-0.71362,-1.40177,-1.29705,-1.37388,-1.17378,-1.52546,0.06491,0.35361,0,0,-1.10224,-0.92495,0,0,-0.5833,-0.86843,-1.33957,0.08589,-0.78498,-0.01305,-1.57689,-0.95285
2022-05-31 00:00:00+00:00,-1.00846,-1.25941,-1.34221,1.42296,1.41823,1.429,-0.87895,-1.00846,-0.7695,-1.06551,-1.25941,-1.18264,-1.21316,-1.34221,-1.49381,1.44766,1.45192,1.45302,1.36333,0.73173,1.10069,1.14551,1.42504,0.7623,1.22426,1.01828,1.23324,1.28012,1.39997,1.08888,1.61962,-0.66708,1.15587,-1.31954,-1.44631,-0.7233,-1.35833,0.36085,1.17587,-0.43003,-0.56073,-1.28083,-1.29857,-1.30212,-0.72467,-1.18553,-1.49361,1.50216,0.94489,1.07113,-0.24089,-0.80111,0.14008,0.68661,0.85389,1.11223,1.17923,1.18591,-0.44475,0.14008,1.08733,0.19832,0.68661,1.04691,0.50179,0.85389,1.03316,1.08453,1.08784,1.0894,-0.24636,0.57217,1.373,0.5372,1.61989,1.00189,0.83358,1.23774,-0.03354,1.65287,1.55783,0.93096,1.76275,-0.57146,1.31621,0.78363,1.1839,-0.17782,0.54266,-0.6508,1.76478,1.53381,1.3847,1.43455,1.67304,1.68312,-0.35077,1.52684,1.74317,-0.34948,-0.3815,-0.19914,0.16733,1.6147,-0.70554,-0.61323,0,0,-0.37621,1.61767,0,0,1.44745,-1.12732,0.22263,0.42006,0.3932,-1.32284,-0.22374,0.99854
2022-06-01 00:00:00+00:00,-1.42261,-1.67593,-1.65811,1.59758,1.66948,1.68135,-0.52388,-1.42261,-1.69303,-1.2539,-1.67593,-1.76048,-1.57099,-1.65811,-1.72469,1.72332,1.72363,1.72343,1.26497,1.33384,1.68777,1.43924,1.60468,1.72293,1.70518,1.72817,1.46259,1.67224,1.64328,1.70033,1.7257,1.23398,1.61765,-1.53756,-1.66459,-1.31189,-1.61477,0.15113,-1.38473,-1.63607,-1.76188,-0.52021,-1.1526,-1.25115,0.72785,-1.60408,-1.70583,1.59032,1.46516,1.69791,0.28545,0.93511,0.65512,0.84434,1.00184,0.65653,1.0668,1.20202,0.3005,0.65512,0.90024,0.31939,0.84434,1.37349,0.23992,1.00184,1.41545,1.24444,1.24589,1.24662,-0.75989,-0.68563,0.92733,1.56126,1.44701,1.55773,1.19427,1.44106,-0.07404,1.52944,1.63515,1.32446,1.59992,1.55049,1.43042,0.91535,1.18737,0.56077,0.4995,0.89151,0.08783,0.34916,0.06557,1.30824,0.28418,-0.18901,1.28275,1.31334,1.60335,-0.13284,0.68508,1.35925,0.00561,1.45622,1.64367,-0.57343,0,0,0.44321,1.10411,0,0,0.9147,-0.16182,-0.27103,-0.31749,1.43753,-0.57882,0.57874,0.91291
2022-06-02 00:00:00+00:00,-1.31892,-1.48237,-1.48659,1.41257,1.51958,1.54329,-0.31469,-1.31892,-1.42227,-0.80588,-1.48237,-1.57758,-1.17298,-1.48659,-1.6135,1.5822,1.58209,1.58198,1.34251,1.27127,1.46785,1.60786,1.53688,1.61094,1.50712,1.56207,1.06144,1.58753,1.62532,1.52463,1.62532,1.72793,1.55184,-1.54516,-1.55707,-1.49412,-1.55472,-1.14577,0.31506,-0.37855,-1.26959,0.52032,-0.77778,-1.00984,1.77006,-1.30619,-1.60669,1.3171,1.58869,1.53301,-1.58134,-0.31426,-0.03956,0.34562,0.75367,-0.19132,0.82949,1.0381,-0.21714,-0.03956,0.22258,-0.25588,0.34562,0.92826,-0.4905,0.75367,1.3382,1.23822,1.23778,1.23858,-0.38096,0.66127,-0.0361,1.30124,1.20917,1.425,0.90346,1.08509,-0.609,1.32525,1.46822,0.92206,1.42382,1.61102,1.20059,0.97152,1.12549,-0.08503,0.63482,0.28376,0.68826,-0.52868,-0.38882,-0.07365,-0.39891,-0.4677,1.75255,-0.2201,1.09294,0.54453,0.40065,-0.11305,-0.20469,1.06128,1.35398,-0.01853,0,0,0.22677,-0.44612,0,0,0.4281,-1.6788,-0.57285,-1.72531,1.29397,-0.58587,0.8736,-1.18529
2022-06-03 00:00:00+00:00,1.2034,-0.34155,-0.82163,-0.07508,0.83456,0.99268,1.74792,1.2034,0.73914,1.605,-0.34155,-0.83223,0.5791,-0.82163,-1.20069,1.1375,1.13724,1.13816,0.05901,0.838,1.10084,1.40224,1.36158,1.5128,0.89058,1.21125,-1.58017,1.37633,1.51237,0.95033,1.45814,1.61332,1.2887,-1.06405,-1.14062,0.89676,-0.71376,1.37826,0.4946,-0.82509,-0.54017,0.39278,-0.92822,-1.10348,1.30816,-0.6188,-1.35406,-0.64261,1.00899,1.07575,-1.69114,1.05517,0.72036,1.03769,0.05915,0.80313,0.07048,-0.41373,-0.0232,0.72036,1.27989,0.76848,1.03769,0.7792,1.14169,0.05915,-0.66621,-0.76997,-0.76909,-0.77114,1.67311,1.04671,-0.81519,0.0805,-0.23393,1.15178,1.17961,0.21914,1.67895,-0.54935,0.92789,1.18185,0.24031,1.30919,-0.85483,-0.38824,-0.93264,1.00203,0.50924,0.03566,0.24266,-0.55479,-0.09028,-0.40238,-0.38226,-0.18275,0.96507,-0.58139,0.61858,1.53598,0.27572,-0.56748,1.16317,0.85858,-0.87387,-1.77494,0,0,-0.56387,0.44017,0,0,-1.00182,-0.85697,0.80201,1.22766,-0.49262,0.6284,-0.83714,-1.0279
2022-06-03 19:59:00+00:00,0.11854,0.42229,-0.34543,-0.17202,0.58796,0.78642,-0.93494,0.11854,0.53808,0.61745,0.42229,0.18774,1.01676,-0.34543,-0.76031,0.95998,0.95705,0.95775,-1.17805,-1.23184,0.63576,1.06856,1.04262,1.3574,-0.21226,0.166,-1.05326,0.99698,1.26962,-0.51276,1.18204,1.42376,0.73326,-0.5759,-0.84123,0.34417,-0.13958,-0.64385,-0.78593,0.24212,-0.43569,-1.05832,-1.60013,-1.44371,-0.31636,-0.78799,-1.24716,-0.67134,0.31486,0.96855,0.0261,0.68159,1.63807,0.14189,-0.36668,1.49764,1.52511,1.01092,0.9911,1.63807,1.50751,1.72584,0.14189,-1.49602,0.51989,-0.36668,-0.51974,0.7758,0.76867,0.76536,0.76887,-0.38555,-0.96671,-1.30616,-1.40108,0.08893,-1.27102,-0.9267,0.91288,-1.00846,-0.73391,-1.04007,-0.6942,0.44515,-0.93142,-0.79766,-0.25218,0.99599,-1.78419,-0.26351,-1.40122,-0.49415,-0.84763,-1.02587,-0.8204,-0.55099,-0.52613,-0.88683,-0.67322,1.06193,-0.87211,0.04471,1.66963,-1.35536,-0.60333,0.92284,0,0,-0.86053,-0.83117,0,0,-1.00926,1.28976,-0.55258,-1.0732,-0.55716,1.57427,0.2645,-0.32682
2022-06-06 00:00:00+00:00,-0.72239,0.2227,-0.56932,0.70199,1.08177,1.07201,0.03962,-0.72239,-0.87956,-0.55036,0.2227,0.59849,0.47001,-0.56932,-0.7117,1.13905,1.13727,1.13666,0.88161,-0.35596,0.31459,0.75677,0.80824,1.10373,-0.04577,-0.33356,0.51451,0.84665,0.98838,-0.83969,0.88458,0.92056,0.71752,-0.70071,-0.91872,-0.50041,0.06731,1.64965,-0.04912,1.09686,-1.34496,-1.14446,-1.27473,-1.23789,-0.35689,-0.59188,-0.86237,0.48974,0.08964,1.06551,0.5826,0.45858,-1.29554,-1.64111,-1.73013,-1.26453,-1.63346,-1.47672,-1.32938,-1.29554,-1.31252,-1.09489,-1.64111,-1.35883,-1.29713,-1.73013,-1.1109,-1.26477,-1.26597,-1.26465,-0.92997,-0.94417,-0.90923,-1.05922,-1.12671,-1.57416,-1.39757,-1.60117,-1.0035,-1.01409,-1.42227,-1.50293,-1.40916,-1.37998,-0.95889,-1.41555,-1.1185,-1.54588,-1.26917,-0.31469,-1.38582,-1.59197,-1.35163,-1.20474,-1.43116,-1.67993,-1.07933,-1.02636,-1.67414,-1.30945,-1.52217,-1.07986,-0.26461,-1.42481,-0.30333,0.93066,0,0,-0.10577,-1.12869,0,0,-0.69639,1.1501,-1.27237,-1.31902,-0.36653,-0.04423,0.21058,0.96761
2022-06-07 00:00:00+00:00,-0.16846,0.26961,0.24744,0.33839,1.08014,1.25407,0.02791,-0.16846,-0.21086,-0.72012,0.26961,0.75818,0.1436,0.24744,0.04746,1.23585,1.23777,1.23634,0.16598,0.41493,-0.57378,0.42007,0.59399,0.99046,-0.25579,-0.4445,0.23535,0.88356,0.91941,-0.87784,0.96554,1.0309,0.41883,0.65611,-0.69899,-0.0926,1.11092,-0.67116,0.28645,0.55508,-1.50132,-0.80176,-1.02523,-1.06607,-0.71448,-0.37858,-0.87384,0.2743,-1.3718,1.02282,0.99232,-1.59901,1.08986,1.25429,1.07476,1.3059,1.31332,1.24883,1.63726,1.08986,0.78409,0.65446,1.25429,1.07979,1.19329,1.07476,0.30527,1.12576,1.12647,1.12414,-0.38795,-0.64141,-0.18356,-0.4591,-0.69854,-0.37309,0.10439,-0.68891,0.38292,-0.0311,-0.32395,-0.38778,0.2243,0.66557,-0.28513,0.3066,0.42331,0.7059,1.08425,-1.42673,0.26342,0.44641,1.47671,-0.43404,0.2091,0.72052,0.07254,0.798,-0.51268,-0.61998,0.06552,0.81358,-0.64919,0.87377,-0.29831,0.41977,0,0,-0.019,-0.72225,0,0,0.20993,-0.74934,-0.27566,1.65811,-0.19689,-1.20961,0.00993,1.68933
