utc_datetime,buzz,sentiment,optimism,joy,lovehate,trust,anger,conflict,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,marketrisk,longshort,longshortfrcst,pricedirection,priceforecast,volatility,carrytrade,curpeginstablty,pricemomentum
2019-01-05 12:00:00+00:00,83.5,-0.024,0.0,0.0,0.0,0.009,0.0,0.012,0.024,0.012,0.0838,0.024,0.0,-0.0,0.024,0.2874,0.0539,0.0,0.0,0.1138,0.0,0.1078,0.0,0.0,0.0
2019-01-05 15:00:00+00:00,98.6,0.1623,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0406,0.0,0.0,0.0101,0.0304,0.1318,0.1095,0.0101,0.0,0.1724,0.0,0.0101,0.0,0.0,0.0101
2019-01-05 18:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1429
2019-01-05 21:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 00:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 03:00:00+00:00,47.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979,0.0,0.0,0.0,0.0,-0.2766,0.1702,0.0,0.0,0.2766,0.0,0.2979,0.0,0.0,0.0
2019-01-06 06:00:00+00:00,42.0,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,-0.1429,0.0714,0.0,0.0,0.0714,0.0,0.3571,0.0,0.0,0.0
2019-01-06 09:00:00+00:00,14.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,-0.0714,0.0,-0.1429,0.1071,0.0,0.0,0.2143,0.0,0.2857,0.0,0.0,0.0
2019-01-06 12:00:00+00:00,12.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,-0.0833,0.0,0.1667,0.0,0.0,0.0
2019-01-06 15:00:00+00:00,29.0,-0.1034,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.069,0.069,0.069,0.0,0.0,0.0,-0.0345,0.069,0.0,0.0,0.069,0.0,0.2069,0.0,0.0,0.0
2019-01-06 18:00:00+00:00,83.2,-0.0601,0.012,0.0,0.0,-0.0421,0.0,0.012,0.0721,0.024,0.1082,0.0,0.0,-0.012,0.0,0.238,0.03,0.0,0.0,0.0841,0.0,0.1226,0.0,0.0,0.0
2019-01-06 21:00:00+00:00,85.0,-0.1059,0.0471,0.0,0.0,-0.0118,0.0,0.0235,0.0471,0.0353,0.0588,0.0,0.0,0.0,0.0,0.0588,0.0529,0.0118,0.0,0.0706,0.0353,0.1059,0.0235,0.0,0.0
2019-01-07 00:00:00+00:00,147.9,0.0778,0.0068,0.0,0.0,0.0034,0.0,0.0,0.0203,0.0068,0.0676,0.0,0.0068,-0.0,0.0068,0.0913,0.0588,0.0203,0.0,0.0676,0.0,0.1149,0.0,0.0,0.0203
2019-01-07 03:00:00+00:00,198.0,0.0101,0.0101,0.0,0.0,0.0,0.0,-0.0051,0.0051,0.0,0.1162,0.0,0.0051,0.0,0.0051,-0.0505,0.1162,0.0101,0.0,0.1061,0.0051,0.0707,0.0,0.0,-0.0051
2019-01-07 06:00:00+00:00,175.0,-0.0829,0.0057,0.0229,0.0,0.0,0.0,-0.0286,0.0057,0.0229,0.0629,0.0,0.0,0.0114,0.0,0.3,0.0357,0.0057,0.0,-0.0429,-0.0314,0.0514,0.0,0.0,0.0
2019-01-07 09:00:00+00:00,62.7,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0797,0.0,0.0,-0.0159,0.0,0.1005,0.1156,0.0,0.0,0.1356,-0.0159,0.067,0.0,0.0,0.0478
2019-01-07 12:00:00+00:00,323.2,-0.2088,-0.0804,0.0031,0.0,0.0,0.0,0.0124,0.0108,0.0743,0.0402,0.0,0.0,-0.034,0.0031,0.2655,-0.0333,0.0155,0.0,-0.0712,-0.0495,0.1306,0.0,0.0,0.0031
2019-01-07 15:00:00+00:00,149.0,-0.0336,0.0067,0.0,0.0,0.0,0.0134,0.0067,0.0067,0.0268,0.0403,0.0,0.0,0.0,0.0,0.1409,0.0738,0.0,0.0,0.0604,-0.0336,0.047,0.0,0.0,0.047
2019-01-07 18:00:00+00:00,81.0,-0.0247,-0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0864,0.0062,0.0,0.0,0.0247,-0.0988,0.0741,0.0,0.0,0.0
2019-01-07 21:00:00+00:00,53.0,0.2264,0.283,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0377,0.1132,0.0,0.0566,0.0755,0.2264,0.1132,0.0377,0.0189,0.0943,0.0,0.0755,0.0,0.0,0.0
2019-01-08 00:00:00+00:00,56.0,-0.1071,0.0,0.0,0.0,0.0,0.0,-0.0536,0.0,0.0714,0.0357,0.0,0.0357,-0.0179,0.0,0.1429,0.0179,0.0,0.0,-0.1071,0.0,0.0536,0.0,0.0,-0.0714
2019-01-08 03:00:00+00:00,58.5,-0.3077,-0.0513,0.0,0.0,0.0,0.0,0.0342,0.0171,0.0,0.1197,0.0,0.0,-0.0171,0.0,0.1795,-0.0171,0.0,0.0,-0.2137,-0.0342,0.1368,0.0,0.0,-0.0171
